dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
simulated	SRR7646967_sim_100_20_merged	FP671120.1	RNF214	21:8215026	11:117232651	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	ETS1	ETS1	11:128484823	11:128490576	FP	4	2	Inner;s0_Local	manta	11:128459278->11:128461648	1
simulated	SRR7646967_sim_100_20_merged	ETS1	AC010546.1	11:128460077	16:62808287	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	ERC1	DRAIC	12:1205415	15:69554229	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	BCL7A	AC007098.1;EHBP1	12:122020672	2:62978489	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	BRI3BP	TGM6	12:125003988	20:2421469	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	DAPK2	NIN	15:63944091	14:50722625	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	ESR2	ESR2;SYNE2	14:64253612	14:64138959	FP	0	2	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	TRIP11	21:8400251	14:91969021	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	IGHG4;MIR8071-1	FP671120.1	14:105621156	21:8215999	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	intergenic	14:105663573	21:8443206	FP	0	0	Imprecise;lowSupport	manta	16:34160234->21:8254046,21:8251028->21:8434051,21:8257171->21:8440219,21:8258495->21:8441526,21:8438712->21:8442230,21:8442963->21:8445971,21:8445212->8:21598473	1
simulated	SRR7646967_sim_100_20_merged	IGHG1	IGHG3	14:105737441	14:105765599	FP	0	3	IG;Imprecise;Readthrough;inNormal	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	MYC	14:105858960	8:127736068	FP	21	0	s0_LowEvidence	manta	14:105858944->8:127736071	1
simulated	SRR7646967_sim_100_20_merged	IGHJ6	CASC11	14:105863198	8:127733959	FP	29	0	IG;s0_LowEvidence	manta		4
simulated	SRR7646967_sim_100_20_merged	IGKV4-1	intergenic	2:88886153	15:42575425	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FAM81A	OGDH	15:59465299	7:44693304	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MAP2K5	TCF3	15:67762922	19:1611369	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MESD	MESD	15:80970462	15:80982182	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FUS	intergenic	16:31187387	21:8441863	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	P2RY8	RBL2	X:1536921	16:53439016	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	intergenic	21:8394719	16:61201121	FP	0	0	Imprecise;lowSupport	manta	21:8392835->7:7619357,21:8395993->21:8440221,21:8400361->21:8445304,21:8400612->6:44727647	1
simulated	SRR7646967_sim_100_20_merged	RABEP1	RABEP1	17:5350629	17:5346790	FP	2	2	Inner;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_100_20_merged	AC007952.4;SNORD3D	FP236383.1	17:19112460	21:8399972	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MT-RNR2	MTRNR2L1	MT:1939	17:22523322	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	CRLF3;SUZ12P1	PLCD4	17:30779810	2:218630194	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	UNC45B	intergenic	17:35151135	21:8258230	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	CA10	intergenic	17:51760081	X:14825461	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MSI2	FP671120.1	17:57679799	21:8214993	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	AP001381.1;PPP4R1	NXF5	18:9588089	X:101841016	FP	46	10	PASS	manta		3
simulated	SRR7646967_sim_100_20_merged	AP001381.1;PPP4R1	AC235565.2;NXF2B	18:9588089	X:102368286	FP	89	8	PASS	manta		3
simulated	SRR7646967_sim_100_20_merged	ONECUT2	CD38	18:57438172	4:15826460	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	AL035658.1;EP300;EP300-AS1	intergenic	22:41179909	18:62462870	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	KDSR	PLCL1	18:63331267	2:198277588	FP	6	0	s0_LowEvidence	manta		1
simulated	SRR7646967_sim_100_20_merged	EIF3L	TCF3	22:37859929	19:1611483	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	TCF3	21:8216942	19:1615686	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	INSR	intergenic	19:7202993	8:52521741	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	TPM4	21:8258438	19:16080826	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	AD000090.1	21:8215648	19:35575810	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	LINC00486	FP671120.1	2:32916234	21:8217399	FP	0	0	Imprecise;lowSupport	manta	2:32916241->21:8214916	1
simulated	SRR7646967_sim_100_20_merged	LINC00486	FP236383.1	2:32916238	21:8395179	FP	0	0	Imprecise;lowSupport	manta	2:32916239->21:8397540,2:32916240->21:8395975,2:32916241->21:8394623,2:32916242->21:8399041,2:32916243->21:8400069	1
simulated	SRR7646967_sim_100_20_merged	ASXL1	AC007402.1;NRXN1	20:32360080	2:51179488	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	IGKV4-1	IGKJ1	2:88886152	2:88861923	FP	777	0	IG;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	IGKV5-2	2:88865619	2:88897489	FP	51	0	IG;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_100_20_merged	ACVR1	ACVR1	2:157799427	2:157818559	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	SET	RBMS1	9:128696388	2:160274518	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	ATIC	21:28996015	2:215349094	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	RRBP1	21:8215026	20:17681999	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	ASXL1	ASXL1	20:32369123	20:32366384	FP	20	4	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	PLCG1-AS1;TOP1	TOP1	20:41101353	20:41092472	FP	6	2	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	PLCG1-AS1;TOP1	PLCG1-AS1;TOP1	20:41114155	20:41112782	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	U2AF1L5	21:8400209	21:6487766	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1;FP671120.3	FBXL7	21:8211128	5:15758275	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1;FP671120.3	intergenic	21:8211149	X:152518611	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	C8orf34-AS1	FP671120.1	8:68306441	21:8215351	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	intergenic	21:8215362	21:8443267	FP	0	0	Imprecise;lowSupport	manta	21:8216008->21:8443272,21:8216268->4:37228451,21:8218029->21:8445286	1
simulated	SRR7646967_sim_100_20_merged	NCOA2	FP671120.1	8:70144642	21:8215600	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	FP671120.1	21:8400498	21:8215796	FP	0	0	Imprecise;lowSupport	manta	21:8400191->21:8217164	1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	FP236383.1	21:8216000	21:8399050	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.1	LPP	21:8216839	3:188553725	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	LPP	FP671120.1	3:188154060	21:8216899	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MIR6087	FP671120.1	X:109054590	21:8218011	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP671120.4	intergenic	21:8254646	22:11630352	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	FBXL7	21:8392850	5:15758275	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	EP300	FP236383.1	22:41093043	21:8397815	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.1	LIMK1	21:8401716	7:74099065	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	FP236383.3	intergenic	21:8437687	22:11630357	FP	0	0	Imprecise;lowSupport	manta	21:8438064->X:75617679	1
simulated	SRR7646967_sim_100_20_merged	FP236383.3	PXDNL	21:8437806	8:51408979	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	ANGPT1	21:8438711	8:107284478	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	AC011890.1	21:8442403	X:120733094	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	TBL1XR1	21:8443290	3:177197570	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MIR6087	intergenic	X:109054590	21:8445281	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	FBXL7	21:8445433	5:15758275	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	PXDNL	21:8445469	8:51408979	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	GCNT1	intergenic	9:76571779	21:8445931	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MORC3	MORC3	21:36344707	21:36338774	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	IGLV10-54;IGLV6-57	IGLJ2	22:22196276	22:22899618	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	SF3A1	SF3A1	22:30351481	22:30352718	FP	0	3	Imprecise;Inner	manta		1
simulated	SRR7646967_sim_100_20_merged	EP300	EP300	22:41131633	22:41125864	FP	2	2	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	intergenic	SREBF2	3:46919847	22:41850125	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	AC097634.4;FOXP1	AC097634.4;FOXP1	3:71493426	3:71501988	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	NSD2	NSD2	4:1930770	4:1900626	FP	4	3	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	SERINC5	intergenic	5:80118204	X:19979261	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	MT-ND4	MTND4P35	MT:11699	5:100049461	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	SYK	FER	9:90814857	5:109068849	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	IKZF1	IKZF1	7:50327757	7:50319048	FP	5	3	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	DOCK5	IKZF1	8:25399040	7:50402680	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	NSD3	NSD3	8:38314647	8:38348215	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_100_20_merged	NCOA2	NCOA2	8:70213903	8:70216764	FP	5	3	Inner;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_100_20_merged	CNTRL	CNTRL	9:121166180	9:121161856	FP	4	2	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_100_20_merged	AL355987.2;RABL6	AL355987.2;RABL6	9:136820430	9:136818689	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	AC097636.1;IQCF4	DGKH	3:51818207	13:42221392	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	AP2M1	WDR20	3:184180849	14:102210526	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	RAPGEF2	FRMD5	4:159350228	15:43885755	TP	10	1	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	MKNK2	GATM	19:2041840	15:45366210	TP	10	1	PASS	manta		4
simulated	SRR7646967_sim_10_2_merged	EXOC3L4	IST1	14:103107424	16:71915728	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	DCTN4	DTNA	5:150718276	18:34848383	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	CLASP2	NR4A2	3:33684359	2:156330188	TP	10	2	PASS	manta		4
simulated	SRR7646967_sim_10_2_merged	VPS35L	ASXL2	16:19555718	2:25756114	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	AC012651.1;CAPN3	CHL1	15:42410881	3:390813	TP	9	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	OSBPL9	MYO10	1:51746710	5:16742228	TP	10	2	PASS	manta		3
simulated	SRR7646967_sim_10_2_merged	HFM1	intergenic	1:91387414	8:21598716	FP	0	0	Imprecise;lowSupport	manta	1:91387590->21:8445154	1
simulated	SRR7646967_sim_10_2_merged	intergenic	HFM1	2:202346373	1:91387551	FP	4	0	s0_LowEvidence	manta		1
simulated	SRR7646967_sim_10_2_merged	DEK	intergenic	6:18249651	1:98076699	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	FP671120.1	22:20911155	21:8213914	FP	60	0	s0_LowEvidence	manta	1:107570924->21:8216124,21:8443299->21:8215960,21:8254313->21:8209676,21:8988646->21:8209676,21:8444511->21:8216124,21:8437371->21:8209667,21:8258851->21:8214537,21:8258851->21:8216112	1
simulated	SRR7646967_sim_10_2_merged	intergenic	IGSF3	21:8441924	1:116579667	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ABL2	ABL2	1:179131311	1:179133374	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	PDE4D	intergenic	5:60041309	1:193770949	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ZNF124	ZNF124	1:247156420	1:247159813	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	NEURL1	21:8258935	10:103555299	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	GALNT18	FP671120.4	11:11562931	21:8254771	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	SET	FBXO3	9:128696388	11:33747527	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	BCL7A	PTPRJ	12:122020668	11:47989557	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	C11orf95	21:8258935	11:63763261	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	NUMA1	AP000820.2	11:72040451	11:95656159	FP	0	2	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	POU2AF1	UVRAG	11:111379162	11:75888829	FP	0	0	Imprecise;lowSupport	manta		3
simulated	SRR7646967_sim_10_2_merged	intergenic	AMOTL1	21:8442291	11:94768328	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	PCSK7;TAGLN	ESF1	11:117204760	20:13734382	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	RNF214	21:8215026	11:117232651	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ETS1	ETS1	11:128484823	11:128490576	FP	4	2	Inner;s0_Local	manta	11:128459278->11:128461648	1
simulated	SRR7646967_sim_10_2_merged	ETS1	AC010546.1	11:128460077	16:62808287	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ERC1	DRAIC	12:1205415	15:69554229	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	BCL7A	AC007098.1;EHBP1	12:122020672	2:62978489	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	BRI3BP	TGM6	12:125003988	20:2421469	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	DAPK2	NIN	15:63944091	14:50722625	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ESR2	ESR2;SYNE2	14:64253612	14:64138959	FP	0	2	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	TRIP11	21:8400251	14:91969021	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	IGHG4;MIR8071-1	FP671120.1	14:105621156	21:8215999	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	intergenic	14:105663573	21:8443206	FP	0	0	Imprecise;lowSupport	manta	16:34160234->21:8254046,21:8251028->21:8434051,21:8257171->21:8440219,21:8258495->21:8441526,21:8438712->21:8442230,21:8442963->21:8445971,21:8445212->8:21598473	1
simulated	SRR7646967_sim_10_2_merged	IGHG1	IGHG3	14:105737441	14:105765599	FP	0	3	IG;Imprecise;Readthrough;inNormal	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	MYC	14:105858960	8:127736068	FP	21	0	s0_LowEvidence	manta	14:105858944->8:127736071	1
simulated	SRR7646967_sim_10_2_merged	IGHJ6	CASC11	14:105863198	8:127733959	FP	29	0	IG;s0_LowEvidence	manta		4
simulated	SRR7646967_sim_10_2_merged	IGKV4-1	intergenic	2:88886153	15:42575425	FP	0	0	IG;Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FAM81A	OGDH	15:59465299	7:44693304	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	MAP2K5	TCF3	15:67762922	19:1611369	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	MESD	MESD	15:80970462	15:80982182	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FUS	intergenic	16:31187387	21:8441863	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	P2RY8	RBL2	X:1536921	16:53439016	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	intergenic	21:8394719	16:61201121	FP	0	0	Imprecise;lowSupport	manta	21:8392835->7:7619357,21:8395993->21:8440221,21:8400361->21:8445304,21:8400612->6:44727647	1
simulated	SRR7646967_sim_10_2_merged	RABEP1	RABEP1	17:5350629	17:5346790	FP	2	2	Inner;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_10_2_merged	AC007952.4;SNORD3D	FP236383.1	17:19112460	21:8399972	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	MT-RNR2	MTRNR2L1	MT:1939	17:22523322	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	CRLF3;SUZ12P1	PLCD4	17:30779810	2:218630194	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	UNC45B	intergenic	17:35151135	21:8258230	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	CA10	intergenic	17:51760081	X:14825461	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	MSI2	FP671120.1	17:57679799	21:8214993	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ONECUT2	CD38	18:57438172	4:15826460	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	AL035658.1;EP300;EP300-AS1	intergenic	22:41179909	18:62462870	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	KDSR	PLCL1	18:63331267	2:198277588	FP	6	0	s0_LowEvidence	manta		1
simulated	SRR7646967_sim_10_2_merged	EIF3L	TCF3	22:37859929	19:1611483	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	TCF3	21:8216942	19:1615686	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	INSR	intergenic	19:7202993	8:52521741	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	TPM4	21:8258438	19:16080826	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	AD000090.1	21:8215648	19:35575810	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	LINC00486	FP671120.1	2:32916234	21:8217399	FP	0	0	Imprecise;lowSupport	manta	2:32916241->21:8214916	1
simulated	SRR7646967_sim_10_2_merged	LINC00486	FP236383.1	2:32916238	21:8395179	FP	0	0	Imprecise;lowSupport	manta	2:32916239->21:8397540,2:32916240->21:8395975,2:32916241->21:8394623,2:32916242->21:8399041,2:32916243->21:8400069	1
simulated	SRR7646967_sim_10_2_merged	ASXL1	AC007402.1;NRXN1	20:32360080	2:51179488	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	IGKV4-1	IGKJ1	2:88886152	2:88861923	FP	777	0	IG;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	IGKV5-2	2:88865619	2:88897489	FP	51	0	IG;s0_Local;s0_LowEvidence	manta		1
simulated	SRR7646967_sim_10_2_merged	ACVR1	ACVR1	2:157799427	2:157818559	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	SET	RBMS1	9:128696388	2:160274518	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	ATIC	21:28996015	2:215349094	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	RRBP1	21:8215026	20:17681999	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	ASXL1	ASXL1	20:32369123	20:32366384	FP	20	4	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_10_2_merged	PLCG1-AS1;TOP1	TOP1	20:41101353	20:41092472	FP	6	2	Inner;s0_Local	manta		1
simulated	SRR7646967_sim_10_2_merged	PLCG1-AS1;TOP1	PLCG1-AS1;TOP1	20:41114155	20:41112782	FP	0	2	Imprecise;Inner;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	U2AF1L5	21:8400209	21:6487766	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1;FP671120.3	FBXL7	21:8211128	5:15758275	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1;FP671120.3	intergenic	21:8211149	X:152518611	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	C8orf34-AS1	FP671120.1	8:68306441	21:8215351	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	intergenic	21:8215362	21:8443267	FP	0	0	Imprecise;lowSupport	manta	21:8216008->21:8443272,21:8216268->4:37228451,21:8218029->21:8445286	1
simulated	SRR7646967_sim_10_2_merged	NCOA2	FP671120.1	8:70144642	21:8215600	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	FP671120.1	21:8400498	21:8215796	FP	0	0	Imprecise;lowSupport	manta	21:8400191->21:8217164	1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	FP236383.1	21:8216000	21:8399050	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.1	LPP	21:8216839	3:188553725	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	LPP	FP671120.1	3:188154060	21:8216899	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	MIR6087	FP671120.1	X:109054590	21:8218011	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP671120.4	intergenic	21:8254646	22:11630352	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	FBXL7	21:8392850	5:15758275	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	EP300	FP236383.1	22:41093043	21:8397815	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.1	LIMK1	21:8401716	7:74099065	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	FP236383.3	intergenic	21:8437687	22:11630357	FP	0	0	Imprecise;lowSupport	manta	21:8438064->X:75617679	1
simulated	SRR7646967_sim_10_2_merged	FP236383.3	PXDNL	21:8437806	8:51408979	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	ANGPT1	21:8438711	8:107284478	FP	0	0	Imprecise;lowSupport	manta		1
simulated	SRR7646967_sim_10_2_merged	intergenic	AC011890.1	21:8442403	X:120733094	FP	0	0	Imprecise;lowSupport	manta		1
