dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Heyer_2019	SRR7646942	SPIDR	KAT6A	8:47599196	8:42049707	FP	1	1	lowSupport	sofur	8:47713641->8:42049707	3
Heyer_2019	SRR7646948	EWSR1	FLI1	22:29292169	11:128805366	TP	41	0	PASS	sofur		3
Heyer_2019	SRR7646951	SS18	SSX2	18:26032399	X:52700578	TP	314	0	PASS	sofur		3
Heyer_2019	SRR7646952	EWSR1	ERG	22:29292169	21:38391042	TP	15	0	PASS	sofur		3
Heyer_2019	SRR7646955	EWSR1	FLI1	22:29287134	11:128781958	TP	253	0	PASS	sofur		3
Heyer_2019	SRR7646955	ZNRF3	EWSR1	22:28884066	22:29288606	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646961	BCR	ABL1	NA	NA	FN	NA	NA		sofur		0
Heyer_2019	SRR7646961	FURIN	ADAMTS1	15:90881451	21:26839808	FP	6	0	s0_LowEvidence	sofur		3
Heyer_2019	SRR7646962	BCR	ABL1	22:23290413	9:130854064	TP	506	51	PASS	sofur		4
Heyer_2019	SRR7646962	DDX3X	MLLT10	X:41342836	10:21586294	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646962	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	4	1	PASS	sofur		3
Heyer_2019	SRR7646962	ABL1	BCR	9:130835525	22:23292541	FP	86	7	PASS	sofur	9:130714455->22:23292541	3
Heyer_2019	SRR7646962	IKZF1	TRIM61	7:50327757	4:164976825	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646963	BCR	ABL1	22:23290413	9:130854064	TP	700	84	PASS	sofur		4
Heyer_2019	SRR7646963	CPSF6	IGHV3-29	12:69262562	14:106356453	FP	3	0	IG	sofur		3
Heyer_2019	SRR7646963	HIP1	NIN	7:75581237	14:50806818	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646963	RUNX1	AC097634.4;FOXP1	21:34859474	3:71112637	FP	1	2	PASS	sofur		3
Heyer_2019	SRR7646963	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	9	2	PASS	sofur		3
Heyer_2019	SRR7646963	ABL1	BCR	9:130714455	22:23292541	FP	81	3	PASS	sofur		4
Heyer_2019	SRR7646963	CSGALNACT1	NSD3	8:19601771	8:38348215	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646965	BCR	ABL1	22:23289621	9:130854064	TP	340	60	PASS	sofur		5
Heyer_2019	SRR7646965	ABL1	STMN1	9:130714455	1:25904738	FP	2	1	PASS	sofur	9:130714455->1:25901682,9:130714455->1:25903813	3
Heyer_2019	SRR7646965	MN1	ETV6	22:27796763	12:11839140	FP	4	1	PASS	sofur		3
Heyer_2019	SRR7646965	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	6	0	s0_LowEvidence	sofur		4
Heyer_2019	SRR7646965	AL157938.2;NUP214	DEK	9:131151894	6:18226242	FP	2	1	PASS	sofur		3
Heyer_2019	SRR7646966	MYC	IGH	NA	NA	FN	NA	NA		sofur		0
Heyer_2019	SRR7646966	ARL5A	PAFAH1B2	2:151802571	11:117169174	FP	0	3	Imprecise	sofur		3
Heyer_2019	SRR7646966	intergenic	MYC	14:105859656	8:127735819	FP	20	0	s0_LowEvidence	sofur		3
Heyer_2019	SRR7646966	IGHJ6	CASC11	14:105863198	8:127733959	FP	16	0	IG;s0_LowEvidence	sofur		4
Heyer_2019	SRR7646966	NCOA2	TRAM1	8:70403700	8:70596321	FP	8	0	PASS	sofur		3
Heyer_2019	SRR7646967	MYC	IGH	NA	NA	FN	NA	NA		sofur		0
Heyer_2019	SRR7646967	intergenic	MYC	14:105858944	8:127736071	FP	23	2	PASS	sofur		4
Heyer_2019	SRR7646967	intergenic	CASC11	14:105861312	8:127733957	FP	5	0	s0_LowEvidence	sofur		3
Heyer_2019	SRR7646967	IGHJ6	CASC11	14:105863198	8:127733959	FP	48	0	IG;s0_LowEvidence	sofur		4
